,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,new_term,int_rates_add_2pct
554,112438887,,15000,15000,15000,36 months,7.97,469.84,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,631xx,MO,11.2,0,7-Aug,0,,,14,0,14460,28.9,26,w,48 months,9.96999979
555,112390231,,20000,20000,20000,36 months,9.44,640.1,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,300xx,GA,25.61,2,Aug-92,0,16,,8,0,20589,81.7,14,w,48 months,11.43999958
556,112156817,,10000,10000,10000,36 months,7.21,309.74,A,A3,17-Jun,Current,n,,credit_card,Credit card refinancing,327xx,FL,6.58,0,Aug-93,2,44,,12,0,18633,32.7,59,w,48 months,9.210000038
557,111927706,,9600,9600,9600,36 months,7.97,300.7,A,A5,17-Jun,Current,n,,credit_card,Credit card refinancing,880xx,NM,18.34,0,5-Aug,0,37,,16,0,11808,48.6,44,w,48 months,9.96999979
558,112260236,,2400,2400,2400,36 months,11.99,79.71,B,B5,17-Jun,Current,n,,vacation,Vacation,601xx,IL,16.19,1,7-Apr,0,23,,16,0,8930,66.6,35,w,48 months,13.98999977
559,112436935,,6000,6000,6000,36 months,9.44,192.03,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,606xx,IL,6.97,0,7-Dec,1,,,3,0,5054,71.2,13,w,48 months,11.43999958
560,112436920,,26000,26000,26000,36 months,9.93,838.1,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,198xx,DE,12.19,0,Jul-98,0,,69,7,1,6857,12.4,10,w,48 months,11.93000031
561,111743276,,8000,8000,8000,36 months,14.08,273.74,C,C3,17-Jun,Current,n,,vacation,Vacation,070xx,NJ,31.58,0,6-Nov,0,,,16,0,36658,86.7,28,w,48 months,16.07999992
562,112432991,,3000,3000,3000,36 months,7.97,93.97,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,483xx,MI,12.71,0,7-Jul,1,38,,10,0,3443,31,17,w,48 months,9.96999979
563,112441324,,3600,3600,3600,36 months,7.35,111.74,A,A4,17-Jun,Current,n,,credit_card,Credit card refinancing,658xx,MO,9.55,0,Oct-92,0,,,12,0,12060,11.7,30,w,48 months,9.349999905
564,112437968,,7000,7000,7000,36 months,7.35,217.27,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,300xx,GA,19.22,0,4-Nov,1,54,,8,0,20055,79,12,w,48 months,9.349999905
565,112270114,,4200,4200,4200,36 months,10.91,137.33,B,B4,17-Jun,Current,n,,other,Other,606xx,IL,31.28,0,4-Sep,0,37,16,23,2,9594,66.2,33,w,48 months,12.90999985
566,112156214,,5000,5000,5000,36 months,7.35,155.19,A,A4,17-Jun,Current,n,,car,Car financing,481xx,MI,15.76,0,4-Oct,1,72,,12,0,3697,13.2,25,w,48 months,9.349999905
567,111872988,,10000,10000,10000,36 months,9.44,320.05,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,458xx,OH,30.91,0,Jun-93,0,,,16,0,9983,24.3,24,w,48 months,11.43999958
568,111735948,,6000,6000,6000,36 months,7.35,186.23,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,461xx,IN,19.02,0,4-Feb,0,,,15,0,5433,14.8,35,w,48 months,9.349999905
569,112438798,,4000,4000,4000,36 months,5.32,120.46,A,A1,17-Jun,Current,n,,home_improvement,Home improvement,480xx,MI,8.71,0,1-May,0,,,12,0,15774,29,25,w,48 months,7.320000172
570,112220235,,3000,3000,3000,36 months,16.02,105.51,C,C5,17-Jun,Current,n,,major_purchase,Major purchase,595xx,MT,17.79,0,8-Feb,1,50,,15,0,2432,36.3,20,w,48 months,18.02000046
571,112436856,,2000,2000,2000,36 months,7.07,61.82,A,A2,17-Jun,Current,n,,medical,Medical expenses,917xx,CA,12.15,0,5-Apr,1,,,9,0,38,0.3,12,w,48 months,9.070000172
572,112120118,,5800,5800,5800,36 months,12.62,194.37,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,794xx,TX,27.41,0,9-Jan,0,,,11,0,5710,32.3,16,w,48 months,14.61999989
573,112158057,,7500,7500,7500,36 months,7.35,232.79,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,206xx,MD,21.43,0,Apr-99,0,,,7,0,30569,62.9,16,w,48 months,9.349999905
574,110394088,,6000,6000,6000,36 months,11.99,199.26,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,647xx,MO,20.66,0,Oct-89,0,49,,10,0,14339,74.7,20,w,48 months,13.98999977
575,112028752,,5300,5300,5300,36 months,18.06,191.77,D,D2,17-Jun,Current,n,,other,Other,775xx,TX,2.64,0,4-Jun,0,72,67,3,1,1043,32.6,10,w,48 months,20.05999947
576,110183156,,3800,3800,3800,36 months,10.91,124.25,B,B4,17-Jun,Current,n,,credit_card,Credit card refinancing,960xx,CA,24.85,0,Mar-79,0,,11,9,2,3700,34.9,14,w,48 months,12.90999985
577,110411462,,12000,12000,12000,36 months,23.88,470.04,E,E2,17-Jun,Current,n,,credit_card,Credit card refinancing,075xx,NJ,13.75,1,4-Dec,3,5,,13,0,18180,53.3,27,w,48 months,25.87999916
578,112016659,,9500,9500,9500,36 months,9.44,304.05,B,B1,17-Jun,Current,n,,major_purchase,Major purchase,324xx,FL,2.48,0,5-Sep,0,,,8,0,1853,7.4,15,w,48 months,11.43999958
579,111996192,,6000,6000,6000,36 months,10.42,194.79,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,752xx,TX,14.69,0,11-Aug,1,,,14,0,5877,50.7,14,w,48 months,12.42000008
580,112159881,,9600,9600,9600,36 months,12.62,321.71,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,279xx,NC,14.87,0,5-Dec,0,,,8,0,22136,75,21,w,48 months,14.61999989
581,112339948,,13925,13925,13925,36 months,21.45,527.85,D,D5,17-Jun,Current,n,,credit_card,Credit card refinancing,114xx,NY,33.98,0,Oct-83,3,36,,14,0,10345,75.5,22,w,48 months,23.45000076
582,112329339,,15000,15000,15000,36 months,11.99,498.15,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,605xx,IL,13.63,0,Sep-86,2,60,67,19,1,32720,14.2,31,w,48 months,13.98999977
583,112043881,,9600,9600,9600,36 months,13.59,326.2,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,902xx,CA,19.38,1,Sep-87,0,16,,8,0,8608,64.2,15,w,48 months,15.59000015
584,111895855,,25000,25000,25000,36 months,11.99,830.24,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,062xx,CT,10.14,0,May-90,0,,84,10,1,9352,85,16,w,48 months,13.98999977
585,111733744,,6000,6000,6000,36 months,10.42,194.79,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,930xx,CA,5.07,0,11-Jun,1,,,6,0,9268,51.5,7,w,48 months,12.42000008
586,112438261,,9600,9600,9600,36 months,7.21,297.35,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,751xx,TX,18.32,0,Oct-00,1,31,,12,0,3485,12.8,32,w,48 months,9.210000038
587,111428938,,1200,1200,1200,36 months,12.62,40.22,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,786xx,TX,18.83,0,5-Mar,0,,40,11,2,11900,58.9,20,w,48 months,14.61999989
588,111105363,,11200,11200,11200,36 months,5.32,337.29,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,226xx,VA,11.63,1,Feb-88,0,5,,9,0,28613,48.6,35,w,48 months,7.320000172
589,111926979,,20000,20000,20000,36 months,12.62,670.23,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,483xx,MI,26.67,0,6-Nov,1,77,72,20,1,16561,46.4,36,w,48 months,14.61999989
590,111849153,,4500,4500,4500,36 months,10.42,146.1,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,720xx,AR,28.02,0,6-Mar,1,63,37,15,2,1283,9.7,24,w,48 months,12.42000008
591,111494367,,20000,20000,20000,36 months,9.93,644.69,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,26.73,0,4-Dec,1,59,,13,0,19001,67.4,38,w,48 months,11.93000031
592,112032398,,13725,13725,13725,36 months,7.97,429.91,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,440xx,OH,11.59,0,Jun-97,0,37,,7,0,14039,76.7,13,w,48 months,9.96999979
593,111987043,,1000,1000,1000,36 months,7.07,30.91,A,A2,17-Jun,Current,n,,other,Other,177xx,PA,20.81,0,1-Feb,0,32,,10,0,3470,34.7,24,w,48 months,9.070000172
594,112060838,,10000,10000,10000,36 months,15.05,346.9,C,C4,17-Jun,Current,n,,credit_card,Credit card refinancing,554xx,MN,27.22,0,1-May,0,52,91,13,1,9337,62.2,27,w,48 months,17.05000019
595,109731451,,8000,8000,8000,36 months,18.06,289.47,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,212xx,MD,18.79,2,5-Dec,2,7,,10,0,8289,66.8,18,f,48 months,20.05999947
596,112057431,,7000,7000,7000,36 months,5.32,210.81,A,A1,17-Jun,Current,n,,home_improvement,Home improvement,711xx,LA,14.78,0,Feb-89,0,55,,16,0,2127,2.3,43,w,48 months,7.320000172
597,112432881,,6000,6000,6000,36 months,10.91,196.18,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,894xx,NV,6.53,0,6-Jan,0,29,,4,0,6514,61.5,7,w,48 months,12.90999985
598,111104344,,6000,6000,6000,36 months,10.91,196.18,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,801xx,CO,24.32,4,Dec-89,0,9,,15,0,12637,54,54,w,48 months,12.90999985
599,112219741,,10000,10000,10000,36 months,13.59,339.79,C,C2,17-Jun,Current,n,,other,Other,926xx,CA,19.29,0,10-Mar,2,36,97,22,1,3506,10.6,33,w,48 months,15.59000015
600,112048245,,12000,12000,12000,36 months,9.44,384.06,B,B1,17-Jun,Current,n,,credit_card,Credit card refinancing,941xx,CA,20.77,0,14-Apr,0,,,8,0,2936,14.3,8,w,48 months,11.43999958
601,112028978,,5400,5400,5400,36 months,7.21,167.26,A,A3,17-Jun,Current,n,,credit_card,Credit card refinancing,802xx,CO,4.85,0,7-Jan,0,,,3,0,3818,42,5,w,48 months,9.210000038
602,111116526,,4000,4000,4000,36 months,10.91,130.79,B,B4,17-Jun,Current,n,,home_improvement,Home improvement,930xx,CA,22.36,0,Oct-93,0,33,,5,0,2074,21.6,15,w,48 months,12.90999985
603,111812442,,25750,25750,25750,36 months,24.85,1021.78,E,E3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,701xx,LA,19.04,0,4-Nov,1,47,,5,0,8565,97.3,16,w,48 months,26.85000038
604,110348357,,4000,4000,4000,36 months,9.93,128.94,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,444xx,OH,16.29,0,6-Jun,0,65,63,15,2,5449,31.3,32,w,48 months,11.93000031
605,111673824,,25000,25000,25000,36 months,16.02,879.18,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,773xx,TX,29.83,0,6-Jul,0,35,,13,0,16306,42.9,25,w,48 months,18.02000046
606,112044636,,35000,35000,35000,36 months,5.32,1054.02,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,750xx,TX,12.44,0,May-96,0,,,8,0,37621,33.8,25,w,48 months,7.320000172
607,112048295,,16000,16000,16000,36 months,7.97,501.17,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,921xx,CA,31.46,0,1-May,0,,,11,0,74605,19.4,16,w,48 months,9.96999979
608,111837549,,8000,8000,8000,36 months,10.42,259.72,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,550xx,MN,29.84,0,Sep-98,0,80,62,11,2,10000,31.4,29,w,48 months,12.42000008
609,112038266,,26025,26025,26025,36 months,30.17,1107.23,F,F3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,998xx,AK,14.69,0,Oct-00,0,45,,6,0,13428,87.2,11,f,48 months,32.17000008
610,111877690,,10000,10000,10000,36 months,18.06,361.83,D,D2,17-Jun,Current,n,,other,Other,288xx,NC,25.22,0,Jul-00,0,47,39,10,1,2675,40.5,16,w,48 months,20.05999947
611,111959117,,4000,4000,4000,36 months,11.99,132.84,B,B5,17-Jun,Current,n,,other,Other,381xx,TN,21.45,0,Aug-89,0,27,,11,0,23429,98.9,22,w,48 months,13.98999977
612,112349857,,25000,25000,25000,36 months,7.35,775.94,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,794xx,TX,24.03,0,Apr-82,1,,,14,0,17882,30.2,56,w,48 months,9.349999905
613,112132535,,3000,3000,3000,36 months,11.99,99.63,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,119xx,NY,20.58,0,Nov-88,1,60,,24,0,121423,53,44,w,48 months,13.98999977
614,112147296,,10000,10000,10000,36 months,11.99,332.1,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,104xx,NY,5.8,0,4-Sep,0,28,,7,0,4672,14.6,11,w,48 months,13.98999977
615,112329351,,20000,20000,20000,36 months,7.97,626.46,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,100xx,NY,11.58,0,5-Jun,0,,,7,0,25728,86.9,16,w,48 months,9.96999979
616,111786906,,14000,14000,14000,36 months,9.93,451.29,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,334xx,FL,28.32,1,Jun-93,1,19,,16,0,22584,66.6,32,w,48 months,11.93000031
617,112299951,,4500,4500,4500,36 months,20,167.24,D,D4,17-Jun,In Grace Period,n,,credit_card,Credit card refinancing,530xx,WI,32.33,0,5-Feb,1,58,,10,0,7158,80.4,19,w,48 months,22
618,112043626,,12000,12000,12000,36 months,7.07,370.91,A,A2,17-Jun,Current,n,,credit_card,Credit card refinancing,481xx,MI,27.4,0,4-Sep,0,,114,26,1,13294,41,33,w,48 months,9.070000172
619,111866510,,7500,7500,7500,36 months,7.07,231.82,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,11.02,0,5-Oct,0,,,5,0,12617,35.6,6,w,48 months,9.070000172
620,111082085,,3500,3500,3500,36 months,18.06,126.64,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,857xx,AZ,32.53,0,Nov-94,0,70,,3,0,1493,71.1,13,w,48 months,20.05999947
621,112026101,,5000,5000,5000,36 months,7.35,155.19,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,600xx,IL,12.1,0,Dec-96,0,,,10,0,8553,16.4,15,w,48 months,9.349999905
622,111660533,,10000,10000,10000,36 months,11.99,332.1,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,801xx,CO,3.2,0,3-Jun,2,49,104,4,1,5962,53.7,8,w,48 months,13.98999977
623,111937864,,6150,6150,6150,36 months,16.02,216.28,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,112xx,NY,32.81,1,Apr-92,0,22,,12,0,10067,27.8,21,w,48 months,18.02000046
624,112379224,,14000,14000,14000,36 months,14.08,479.04,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,190xx,PA,19.73,0,11-Sep,1,,,8,0,14235,56,11,w,48 months,16.07999992
625,111896883,,10800,10800,10800,36 months,9.93,348.14,B,B2,17-Jun,Current,n,,vacation,Vacation,300xx,GA,15.52,0,May-86,2,,,14,0,74579,70,37,w,48 months,11.93000031
626,111813439,,2400,2400,2400,36 months,14.08,82.12,C,C3,17-Jun,Current,n,,credit_card,Credit card refinancing,608xx,IL,21.38,0,10-Sep,0,,,7,0,5397,42.8,8,w,48 months,16.07999992
627,110601516,,1000,1000,1000,36 months,10.42,32.47,B,B3,17-Jun,Current,n,,home_improvement,Home improvement,156xx,PA,12.65,0,Jul-97,0,,,13,0,7935,36.9,14,w,48 months,12.42000008
628,110669135,,5000,5000,5000,36 months,11.99,166.05,B,B5,17-Jun,Current,n,,other,Other,335xx,FL,32.23,1,2-Oct,0,19,,8,0,24661,93.8,17,w,48 months,13.98999977
629,112119543,,28000,28000,28000,36 months,7.21,867.25,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,212xx,MD,15.48,0,4-Oct,0,,,10,0,27390,44.7,29,w,48 months,9.210000038
630,112006924,,21075,21075,21075,36 months,11.99,699.9,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,751xx,TX,22.85,0,Dec-98,0,27,17,7,6,2924,27.6,14,w,48 months,13.98999977
631,112077207,,27000,27000,27000,36 months,10.42,876.55,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,481xx,MI,15.65,0,6-May,0,,103,8,1,12349,72.2,29,w,48 months,12.42000008
632,111511443,,8000,8000,8000,36 months,18.06,289.47,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,492xx,MI,19.92,0,7-Mar,4,41,30,11,2,2729,32.9,22,w,48 months,20.05999947
633,112053412,,12000,12000,12000,36 months,9.93,386.82,B,B2,17-Jun,Current,n,,credit_card,Credit card refinancing,912xx,CA,12.19,0,May-78,0,52,,4,0,25935,97.9,9,w,48 months,11.93000031
634,111826699,,14675,14675,14675,36 months,11.99,487.35,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,010xx,MA,22,1,Sep-96,0,5,,10,0,14982,76.8,19,w,48 months,13.98999977
635,111818259,,10000,10000,10000,36 months,11.99,332.1,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,18.53,0,Mar-99,0,,,7,0,11253,79.8,9,w,48 months,13.98999977
636,112032447,,10000,10000,10000,36 months,12.62,335.12,C,C1,17-Jun,Current,n,,other,Other,717xx,AR,22.4,0,8-Jul,0,78,67,7,2,9669,82.6,11,w,48 months,14.61999989
637,111808885,,8000,8000,8000,36 months,11.99,265.68,B,B5,17-Jun,Current,n,,medical,Medical expenses,225xx,VA,14.1,2,7-May,0,9,,6,0,2970,87.4,14,w,48 months,13.98999977
638,111246602,,5000,5000,5000,36 months,5.32,150.58,A,A1,17-Jun,Current,n,,home_improvement,Home improvement,303xx,GA,11.52,0,5-Apr,0,,,8,0,0,0,17,w,48 months,7.320000172
639,112064156,,5000,5000,5000,36 months,9.93,161.18,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,923xx,CA,11.66,1,3-Jun,3,13,,12,0,1416,9.3,23,w,48 months,11.93000031
640,111857940,,24000,24000,24000,36 months,7.07,741.82,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,968xx,HI,25.72,0,4-Jun,0,,,8,0,21798,33.5,29,w,48 months,9.070000172
641,111998699,,15000,15000,15000,36 months,14.08,513.25,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,930xx,CA,13.61,0,5-Nov,1,69,,10,0,15369,49.9,16,w,48 months,16.07999992
642,111730168,,4000,4000,4000,36 months,16.02,140.67,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,731xx,OK,33.13,1,2-Jul,1,1,118,9,1,2761,48.4,15,w,48 months,18.02000046
643,112369503,,11200,11200,11200,36 months,12.62,375.33,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,284xx,NC,15.36,0,May-99,1,77,,4,0,2329,93.2,26,w,48 months,14.61999989
644,112435166,,3000,3000,3000,36 months,7.97,93.97,A,A5,17-Jun,Current,n,,credit_card,Credit card refinancing,916xx,CA,18.25,0,10-Oct,1,,,10,0,6284,43.6,10,w,48 months,9.96999979
645,112220049,,22000,22000,22000,36 months,13.59,747.54,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,300xx,GA,12.18,0,Dec-00,1,,25,21,1,24102,68.3,32,w,48 months,15.59000015
646,112134404,,15000,15000,15000,36 months,16.02,527.51,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,236xx,VA,18.84,1,9-Sep,0,14,79,10,1,11906,89.5,18,w,48 months,18.02000046
647,111996485,,10000,10000,10000,36 months,15.05,346.9,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,760xx,TX,11.82,0,4-Jan,1,47,,13,0,7113,44.5,24,w,48 months,17.05000019
648,111778131,,7000,7000,7000,36 months,19.03,256.7,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,913xx,CA,23.77,0,9-Aug,1,26,,15,0,10940,26.4,23,f,48 months,21.03000069
649,111988141,,2000,2000,2000,36 months,10.42,64.93,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,170xx,PA,32.95,2,5-Jan,0,21,,16,0,30172,85.5,30,w,48 months,12.42000008
650,110957981,,6000,6000,6000,36 months,7.07,185.46,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,305xx,GA,11.28,0,2-Jun,0,57,,12,0,11260,19.2,16,w,48 months,9.070000172
651,111551644,,6000,6000,6000,36 months,16.02,211.01,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,368xx,AL,15.93,0,6-Jul,1,,,11,0,8657,78.7,27,w,48 months,18.02000046
652,111976993,,8000,8000,8000,36 months,16.02,281.34,C,C5,17-Jun,Current,n,,credit_card,Credit card refinancing,021xx,MA,13.29,0,Dec-96,1,,,18,0,5378,70,21,w,48 months,18.02000046
653,112033127,,3000,3000,3000,36 months,16.02,105.51,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,955xx,CA,9.73,0,13-Mar,1,28,,5,0,1730,32.6,6,w,48 months,18.02000046
654,111897237,,12000,12000,12000,36 months,9.93,386.82,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,597xx,MT,12.62,1,Mar-93,0,7,76,11,3,10927,43.7,27,w,48 months,11.93000031
655,112438673,,6000,6000,6000,36 months,9.93,193.41,B,B2,17-Jun,Current,n,,credit_card,Credit card refinancing,483xx,MI,16.1,0,5-Aug,0,27,,6,0,9690,59.1,12,w,48 months,11.93000031
656,110955889,,4800,4800,4800,36 months,7.07,148.37,A,A2,17-Jun,Current,n,,other,Other,626xx,IL,21.86,0,Jan-96,1,,,14,0,11997,41.2,20,w,48 months,9.070000172
657,111816681,,40000,40000,40000,36 months,9.44,1280.2,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,208xx,MD,5.69,0,Feb-88,0,32,,6,0,15750,69.1,23,w,48 months,11.43999958
658,112055008,,7000,7000,7000,36 months,7.35,217.27,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,550xx,MN,17.28,0,7-Apr,0,,,7,0,2169,13.3,10,w,48 months,9.349999905
659,112435413,,6500,6500,6500,36 months,5.32,195.75,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,773xx,TX,8.64,0,Oct-85,0,,,9,0,6703,24.1,12,w,48 months,7.320000172
660,111732017,,3625,3625,3625,36 months,16.02,127.49,C,C5,17-Jun,Current,n,,other,Other,301xx,GA,29.03,0,11-Aug,0,,,5,0,4660,68.5,6,w,48 months,18.02000046
661,111472180,,15000,15000,15000,36 months,7.07,463.64,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,681xx,NE,18.66,0,4-Dec,0,,,16,0,18853,63.1,38,w,48 months,9.070000172
662,111977621,,10000,10000,10000,36 months,5.32,301.15,A,A1,17-Jun,Current,n,,major_purchase,Major purchase,710xx,LA,28.46,0,1-Apr,0,70,,19,0,9718,10.1,49,w,48 months,7.320000172
663,112058268,,36000,36000,36000,36 months,5.32,1084.14,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,383xx,TN,15.54,0,Jul-84,1,,,19,0,57255,28.7,36,w,48 months,7.320000172
664,111775612,,6800,6800,6800,36 months,24.85,269.83,E,E3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,175xx,PA,20.35,0,9-Oct,0,36,,7,0,5490,72.2,24,w,48 months,26.85000038
665,111978068,,10000,10000,10000,36 months,11.99,332.1,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,114xx,NY,8.53,0,11-May,0,,,4,0,10039,93,5,w,48 months,13.98999977
666,111837447,,15500,15500,15500,36 months,7.07,479.1,A,A2,17-Jun,Current,n,,credit_card,Credit card refinancing,786xx,TX,17.16,0,Jun-91,0,,,5,0,3804,20,25,w,48 months,9.070000172
667,112028604,,30000,30000,30000,36 months,18.06,1085.48,D,D2,17-Jun,Current,n,,home_improvement,Home improvement,328xx,FL,34.33,0,Apr-00,0,44,,8,0,8003,53.4,17,w,48 months,20.05999947
668,111743616,,40000,40000,40000,36 months,9.44,1280.2,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,199xx,DE,18.42,0,2-Apr,0,,,15,0,30635,43.8,25,w,48 months,11.43999958
669,112048100,,22000,22000,22000,36 months,16.02,773.68,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,208xx,MD,15.09,0,9-May,0,,,20,0,17760,86.2,22,w,48 months,18.02000046
670,112117439,,3500,3500,3500,36 months,10.91,114.44,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,905xx,CA,16.81,0,5-Oct,0,,,10,0,3482,31.1,11,w,48 months,12.90999985
671,111897551,,20000,20000,20000,36 months,18.06,723.66,D,D2,17-Jun,Late (31-120 days),n,,debt_consolidation,Debt consolidation,945xx,CA,14.63,1,Jan-92,1,17,,4,0,11389,100,10,w,48 months,20.05999947
672,111910671,,5000,5000,5000,36 months,10.91,163.49,B,B4,17-Jun,Current,n,,vacation,Vacation,941xx,CA,17.09,1,May-92,0,7,83,4,1,2497,49,15,w,48 months,12.90999985
673,111489849,,35000,35000,35000,36 months,5.32,1054.02,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,221xx,VA,10.65,1,May-90,0,15,,14,0,39999,48.5,22,w,48 months,7.320000172
674,111977778,,3500,3500,3500,36 months,11.99,116.24,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,445xx,OH,17.63,0,13-Dec,0,,,6,0,2732,43.4,7,w,48 months,13.98999977
